"Time","Status","Age","Transport","Independence_Level","Independence","Extraversion_Level","Extraversion","Selfcontrol_level","Selfcontrol","Anxiety_Level","Anxiety","Turnover","Industry_HighT_Group","PowerIndustry","Profession_Group","Risk_Group","Risk_Group2","RiskGroup_Profession_Industry","RiskGroup_Age_Anxiety"
"394",42.48049281,TRUE,">35","bus",6.2,"Independent",7,"Extraverted",5.7," NO Selfcontrol",4.8," NO Anxious",1,"Consult","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"395",129.8069815,TRUE,"<=35","bus",4.8,"Independent",3,"Introverted",5.7," NO Selfcontrol",4.8," NO Anxious",1,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"396",8.016427105,TRUE,">35","bus",4.1,"Independent",3.8,"Introverted",5.7," NO Selfcontrol",5.6," NO Anxious",1,"IT","IT","IT","Low Risk","High Risk","High Risk","Low Risk"
"397",9.100616016,TRUE,"<=35","car",6.2,"Independent",5.4,"Introverted",7.2,"Selfcontrol",4.8," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"398",26.15195072,TRUE,"<=35","bus",4.1,"Independent",5.4,"Introverted",8.7,"Selfcontrol",6.3,"Anxious",1,"others","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"399",66.49691992,TRUE,">35","bus",4.1,"Independent",7,"Extraverted",4.9," NO Selfcontrol",5.6," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"400",10.02053388,FALSE,">35","car",2.6,"No independent",7.8,"Extraverted",4.1," NO Selfcontrol",7.9,"Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"401",6.53798768,TRUE,"<=35","bus",6.2,"Independent",7,"Extraverted",4.1," NO Selfcontrol",4.8," NO Anxious",1,"Consult","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"402",0.492813142,FALSE,"<=35","bus",5.5,"Independent",4.6,"Introverted",1.8," NO Selfcontrol",7.1,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"403",0.492813142,FALSE,"<=35","bus",1,"No independent",4.6,"Introverted",5.7," NO Selfcontrol",8.7,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"404",0.492813142,FALSE,"<=35","bus",4.8,"Independent",5.4,"Introverted",8,"Selfcontrol",9.4,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"405",2.858316222,TRUE,">35","car",5.5,"Independent",5.4,"Introverted",4.9," NO Selfcontrol",4.8," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"406",2.858316222,TRUE,">35","car",6.2,"Independent",6.2,"Extraverted",4.9," NO Selfcontrol",3.3," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"407",48.45995893,FALSE,"<=35","bus",5.5,"Independent",7,"Extraverted",2.6," NO Selfcontrol",5.6," NO Anxious",0,"IT","IT","IT","Low Risk","High Risk","High Risk","Low Risk"
"408",15.14579055,FALSE,">35","bus",7.6,"Independent",3.8,"Introverted",4.9," NO Selfcontrol",7.1,"Anxious",0,"etc","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"409",133.8809035,TRUE,"<=35","car",3.4,"No independent",6.2,"Extraverted",5.7," NO Selfcontrol",7.1,"Anxious",1,"manufacture","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"410",133.8809035,TRUE,"<=35","car",6.9,"Independent",4.6,"Introverted",5.7," NO Selfcontrol",7.1,"Anxious",1,"manufacture","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"411",32.88706366,FALSE,"<=35","bus",6.2,"Independent",9.4,"Extraverted",2.6," NO Selfcontrol",4," NO Anxious",0,"IT","IT","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"412",32.88706366,FALSE,"<=35","bus",7.6,"Independent",6.2,"Extraverted",4.1," NO Selfcontrol",3.3," NO Anxious",0,"IT","IT","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"413",63.14579055,TRUE,"<=35","bus",4.8,"Independent",3,"Introverted",4.1," NO Selfcontrol",7.1,"Anxious",1,"others","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"414",8.969199179,TRUE,"<=35","car",6.2,"Independent",5.4,"Introverted",7.2,"Selfcontrol",4.8," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"415",36.59958932,FALSE,"<=35","car",6.2,"Independent",4.6,"Introverted",8,"Selfcontrol",7.1,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"416",36.59958932,FALSE,"<=35","car",7.6,"Independent",5.4,"Introverted",5.7," NO Selfcontrol",7.1,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"417",11.76180698,FALSE,">35","bus",4.1,"Independent",4.6,"Introverted",4.9," NO Selfcontrol",5.6," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"418",11.76180698,FALSE,">35","bus",4.8,"Independent",6.2,"Extraverted",5.7," NO Selfcontrol",4," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"419",28.81314168,FALSE,"<=35","bus",4.1,"Independent",7,"Extraverted",8,"Selfcontrol",4.8," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"420",18.56262834,FALSE,"<=35","bus",7.6,"Independent",3.8,"Introverted",8,"Selfcontrol",4.8," NO Anxious",0,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"421",1.80698152,FALSE,"<=35","foot",7.6,"Independent",5.4,"Introverted",4.1," NO Selfcontrol",4.8," NO Anxious",0,"Banks","BCA","Others","Low Risk","Low Risk","Low Risk","Low Risk"
"422",1.80698152,FALSE,"<=35","foot",7.6,"Independent",5.4,"Introverted",4.1," NO Selfcontrol",5.6," NO Anxious",0,"Banks","BCA","Others","Low Risk","Low Risk","Low Risk","Low Risk"
"423",17.08418891,FALSE,"<=35","bus",6.9,"Independent",1.4,"Introverted",8,"Selfcontrol",4," NO Anxious",0,"Banks","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"424",1.938398357,FALSE,"<=35","foot",7.6,"Independent",5.4,"Introverted",4.1," NO Selfcontrol",4.8," NO Anxious",0,"Banks","BCA","Others","Low Risk","Low Risk","Low Risk","Low Risk"
"425",1.938398357,FALSE,"<=35","foot",7.6,"Independent",5.4,"Introverted",4.1," NO Selfcontrol",5.6," NO Anxious",0,"Banks","BCA","Others","Low Risk","Low Risk","Low Risk","Low Risk"
"426",50.69404517,FALSE,"<=35","car",3.4,"No independent",3.8,"Introverted",7.2,"Selfcontrol",10,"Anxious",0,"others","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"427",41.65913758,FALSE,"<=35","bus",6.9,"Independent",6.2,"Extraverted",8.7,"Selfcontrol",3.3," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"428",103.5893224,FALSE,"<=35","bus",4.8,"Independent",2.2,"Introverted",8.7,"Selfcontrol",7.9,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"429",103.5893224,FALSE,"<=35","bus",3.4,"No independent",3.8,"Introverted",8.7,"Selfcontrol",7.1,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"430",2.135523614,FALSE,"<=35","foot",7.6,"Independent",5.4,"Introverted",4.1," NO Selfcontrol",4.8," NO Anxious",0,"Banks","BCA","Others","Low Risk","Low Risk","Low Risk","Low Risk"
"431",2.135523614,FALSE,"<=35","foot",7.6,"Independent",5.4,"Introverted",4.1," NO Selfcontrol",5.6," NO Anxious",0,"Banks","BCA","Others","Low Risk","Low Risk","Low Risk","Low Risk"
"432",2.168377823,FALSE,"<=35","foot",7.6,"Independent",5.4,"Introverted",4.1," NO Selfcontrol",4.8," NO Anxious",0,"Banks","BCA","Others","Low Risk","Low Risk","Low Risk","Low Risk"
"433",2.168377823,FALSE,"<=35","foot",7.6,"Independent",5.4,"Introverted",4.1," NO Selfcontrol",5.6," NO Anxious",0,"Banks","BCA","Others","Low Risk","Low Risk","Low Risk","Low Risk"
"434",13.14168378,TRUE,">35","bus",6.9,"Independent",2.2,"Introverted",3.3," NO Selfcontrol",6.3,"Anxious",1,"etc","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"435",2.431211499,FALSE,"<=35","bus",3.4,"No independent",7,"Extraverted",3.3," NO Selfcontrol",6.3,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"436",49.34702259,TRUE,">35","bus",8.4,"Independent",5.4,"Introverted",6.4,"Selfcontrol",5.6," NO Anxious",1,"Consult","BCA","Others","Low Risk","Low Risk","Low Risk","Low Risk"
"437",79.11293634,FALSE,"<=35","bus",5.5,"Independent",2.2,"Introverted",7.2,"Selfcontrol",4.8," NO Anxious",0,"IT","IT","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"438",35.84394251,FALSE,"<=35","foot",2.6,"No independent",3,"Introverted",6.4,"Selfcontrol",7.1,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"439",35.84394251,FALSE,"<=35","foot",5.5,"Independent",3,"Introverted",4.1," NO Selfcontrol",7.1,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"440",12.81314168,TRUE,"<=35","car",3.4,"No independent",7.8,"Extraverted",7.2,"Selfcontrol",4," NO Anxious",1,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"441",2.234086242,FALSE,"<=35","foot",7.6,"Independent",5.4,"Introverted",4.1," NO Selfcontrol",4.8," NO Anxious",0,"Banks","BCA","Others","Low Risk","Low Risk","Low Risk","Low Risk"
"442",2.234086242,FALSE,"<=35","foot",7.6,"Independent",5.4,"Introverted",4.1," NO Selfcontrol",5.6," NO Anxious",0,"Banks","BCA","Others","Low Risk","Low Risk","Low Risk","Low Risk"
"443",17.11704312,FALSE,"<=35","bus",6.2,"Independent",5.4,"Introverted",6.4,"Selfcontrol",4," NO Anxious",0,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"444",17.11704312,FALSE,"<=35","bus",3.4,"No independent",3.8,"Introverted",8,"Selfcontrol",6.3,"Anxious",0,"others","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"445",23.95071869,TRUE,"<=35","car",6.9,"Independent",4.6,"Introverted",4.9," NO Selfcontrol",5.6," NO Anxious",1,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"446",11.86036961,FALSE,"<=35","car",4.8,"Independent",7.8,"Extraverted",5.7," NO Selfcontrol",4.8," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"447",5.848049281,FALSE,"<=35","bus",9.1,"Independent",5.4,"Introverted",4.1," NO Selfcontrol",2.5," NO Anxious",0,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"448",24.0164271,TRUE,"<=35","bus",4.8,"Independent",3.8,"Introverted",9.5,"Selfcontrol",4.8," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"449",43.99178645,TRUE,"<=35","bus",6.9,"Independent",7.8,"Extraverted",4.1," NO Selfcontrol",6.3,"Anxious",1,"etc","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"450",20.69815195,TRUE,">35","car",8.4,"Independent",2.2,"Introverted",6.4,"Selfcontrol",4.8," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"451",29.8973306,FALSE,"<=35","bus",6.9,"Independent",4.6,"Introverted",8,"Selfcontrol",4," NO Anxious",0,"IT","IT","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"452",31.14579055,FALSE,"<=35","bus",4.1,"Independent",7.8,"Extraverted",2.6," NO Selfcontrol",5.6," NO Anxious",0,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"453",1.347022587,FALSE,"<=35","bus",4.8,"Independent",7,"Extraverted",6.4,"Selfcontrol",4.8," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"454",23.9835729,TRUE,"<=35","bus",5.5,"Independent",4.6,"Introverted",5.7," NO Selfcontrol",4.8," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"455",32.45995893,FALSE,"<=35","bus",5.5,"Independent",8.6,"Extraverted",3.3," NO Selfcontrol",5.6," NO Anxious",0,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"456",64.29568789,TRUE,">35","bus",2.6,"No independent",3,"Introverted",10,"Selfcontrol",9.4,"Anxious",1,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"457",21.35523614,TRUE,"<=35","car",4.1,"Independent",7.8,"Extraverted",4.1," NO Selfcontrol",7.9,"Anxious",1,"others","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"458",11.69609856,TRUE,">35","car",4.1,"Independent",7,"Extraverted",6.4,"Selfcontrol",5.6," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"459",54.07802875,TRUE,"<=35","foot",4.1,"Independent",5.4,"Introverted",4.9," NO Selfcontrol",8.7,"Anxious",1,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"460",42.0862423,FALSE,"<=35","bus",7.6,"Independent",1.4,"Introverted",7.2,"Selfcontrol",4," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"461",27.40041068,FALSE,"<=35","bus",5.5,"Independent",6.2,"Extraverted",2.6," NO Selfcontrol",5.6," NO Anxious",0,"Consult","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"462",1.117043121,TRUE,">35","car",8.4,"Independent",4.6,"Introverted",5.7," NO Selfcontrol",4," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"463",1.117043121,TRUE,">35","car",8.4,"Independent",4.6,"Introverted",5.7," NO Selfcontrol",4," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"464",42.38193018,TRUE,">35","bus",4.8,"Independent",6.2,"Extraverted",5.7," NO Selfcontrol",8.7,"Anxious",1,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"465",5.782340862,TRUE,"<=35","car",6.2,"Independent",6.2,"Extraverted",1.8," NO Selfcontrol",5.6," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"466",43.30184805,FALSE,"<=35","bus",6.2,"Independent",7,"Extraverted",1," NO Selfcontrol",9.4,"Anxious",0,"Banks","BCA","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"467",53.09240246,FALSE,"<=35","bus",6.9,"Independent",6.2,"Extraverted",4.9," NO Selfcontrol",2.5," NO Anxious",0,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"468",17.60985626,TRUE,">35","bus",5.5,"Independent",7.8,"Extraverted",2.6," NO Selfcontrol",6.3,"Anxious",1,"Banks","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"469",17.60985626,TRUE,">35","bus",5.5,"Independent",8.6,"Extraverted",3.3," NO Selfcontrol",6.3,"Anxious",1,"Banks","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"470",17.60985626,TRUE,">35","bus",6.9,"Independent",7,"Extraverted",4.1," NO Selfcontrol",5.6," NO Anxious",1,"Banks","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"471",26.0862423,TRUE,"<=35","bus",6.9,"Independent",8.6,"Extraverted",2.6," NO Selfcontrol",4," NO Anxious",1,"Banks","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"472",16.65708419,FALSE,"<=35","bus",5.5,"Independent",8.6,"Extraverted",4.1," NO Selfcontrol",4," NO Anxious",0,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"473",70.83367556,TRUE,"<=35","car",9.1,"Independent",6.2,"Extraverted",4.1," NO Selfcontrol",3.3," NO Anxious",1,"Banks","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"474",70.83367556,TRUE,"<=35","car",7.6,"Independent",7,"Extraverted",3.3," NO Selfcontrol",3.3," NO Anxious",1,"Banks","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"475",99.77823409,FALSE,">35","foot",4.8,"Independent",5.4,"Introverted",6.4,"Selfcontrol",6.3,"Anxious",0,"etc","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"476",42.94045175,TRUE,"<=35","bus",6.2,"Independent",4.6,"Introverted",6.4,"Selfcontrol",4," NO Anxious",1,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"477",19.58110883,TRUE,"<=35","bus",4.8,"Independent",3.8,"Introverted",7.2,"Selfcontrol",5.6," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"478",96,TRUE,"<=35","foot",1.9,"No independent",7,"Extraverted",6.4,"Selfcontrol",6.3,"Anxious",1,"etc","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"479",44.22176591,FALSE,"<=35","bus",6.9,"Independent",6.2,"Extraverted",8.7,"Selfcontrol",3.3," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"480",104.0164271,FALSE,">35","bus",4.8,"Independent",5.4,"Introverted",6.4,"Selfcontrol",7.1,"Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"481",67.84394251,TRUE,"<=35","car",5.5,"Independent",5.4,"Introverted",5.7," NO Selfcontrol",8.7,"Anxious",1,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"482",0.919917864,TRUE,"<=35","bus",5.5,"Independent",6.2,"Extraverted",6.4,"Selfcontrol",4," NO Anxious",1,"etc","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"483",48.45995893,TRUE,"<=35","car",2.6,"No independent",7,"Extraverted",7.2,"Selfcontrol",4.8," NO Anxious",1,"manufacture","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"484",15.73716632,TRUE,"<=35","bus",6.9,"Independent",7,"Extraverted",2.6," NO Selfcontrol",4," NO Anxious",1,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"485",16.06570842,FALSE,"<=35","bus",5.5,"Independent",4.6,"Introverted",1.8," NO Selfcontrol",7.1,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"486",16.06570842,FALSE,"<=35","bus",1,"No independent",4.6,"Introverted",5.7," NO Selfcontrol",8.7,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"487",16.06570842,FALSE,"<=35","bus",4.8,"Independent",5.4,"Introverted",8,"Selfcontrol",9.4,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"488",37.38809035,FALSE,"<=35","bus",7.6,"Independent",7.8,"Extraverted",4.1," NO Selfcontrol",4," NO Anxious",0,"etc","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"489",44.02464066,TRUE,"<=35","bus",3.4,"No independent",4.6,"Introverted",6.4,"Selfcontrol",7.1,"Anxious",1,"others","MOE","IT","High Risk","Medium Risk","Medium Risk","High Risk"
"490",12.78028747,TRUE,"<=35","bus",6.2,"Independent",6.2,"Extraverted",4.9," NO Selfcontrol",5.6," NO Anxious",1,"IT","IT","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"491",106.8418891,TRUE,"<=35","car",3.4,"No independent",7,"Extraverted",4.1," NO Selfcontrol",6.3,"Anxious",1,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"492",50.20123203,FALSE,"<=35","car",4.8,"Independent",8.6,"Extraverted",4.1," NO Selfcontrol",2.5," NO Anxious",0,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"493",6.143737166,TRUE,"<=35","car",5.5,"Independent",5.4,"Introverted",6.4,"Selfcontrol",6.3,"Anxious",1,"manufacture","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"494",45.8973306,TRUE,"<=35","car",8.4,"Independent",5.4,"Introverted",2.6," NO Selfcontrol",5.6," NO Anxious",1,"etc","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"495",80.65708419,TRUE,">35","car",7.6,"Independent",2.2,"Introverted",8,"Selfcontrol",4," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"496",49.31416838,TRUE,">35","bus",8.4,"Independent",5.4,"Introverted",6.4,"Selfcontrol",5.6," NO Anxious",1,"IT","IT","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"497",20.04106776,TRUE,"<=35","bus",4.8,"Independent",5.4,"Introverted",4.9," NO Selfcontrol",7.1,"Anxious",1,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"498",20.04106776,TRUE,"<=35","bus",1.9,"No independent",4.6,"Introverted",8,"Selfcontrol",6.3,"Anxious",1,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"499",4.435318275,TRUE,">35","bus",4.1,"Independent",4.6,"Introverted",7.2,"Selfcontrol",10,"Anxious",1,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"500",24.21355236,FALSE,"<=35","bus",5.5,"Independent",5.4,"Introverted",8,"Selfcontrol",2.5," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"501",3.58110883,TRUE,"<=35","bus",7.6,"Independent",3,"Introverted",4.9," NO Selfcontrol",5.6," NO Anxious",1,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"502",83.58110883,FALSE,"<=35","car",6.2,"Independent",7,"Extraverted",4.1," NO Selfcontrol",6.3,"Anxious",0,"others","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"503",18.49691992,TRUE,">35","car",5.5,"Independent",3.8,"Introverted",4.9," NO Selfcontrol",5.6," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"504",73.13347023,FALSE,"<=35","bus",6.2,"Independent",3.8,"Introverted",5.7," NO Selfcontrol",7.9,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"505",76.68172485,FALSE,"<=35","car",6.2,"Independent",6.2,"Extraverted",6.4,"Selfcontrol",5.6," NO Anxious",0,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
